"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"INDIGO","EQ","05-May-2016","       1067.60","       1072.80","       1095.00","       1055.10","       1086.00","       1088.40","       1079.32","     616887","           665816872.90","      19314","     158321","         25.66"
"INDIGO","EQ","06-May-2016","       1088.40","       1088.20","       1088.20","       1066.25","       1071.00","       1075.50","       1076.22","     258882","           278613542.15","      10520","      48929","         18.90"
"INDIGO","EQ","09-May-2016","       1075.50","       1073.00","       1084.00","       1046.50","       1072.70","       1077.45","       1068.37","     543566","           580729865.35","      14961","      93126","         17.13"
"INDIGO","EQ","10-May-2016","       1077.45","       1075.70","       1092.00","       1071.30","       1073.00","       1076.10","       1082.85","     576959","           624758455.95","      31550","     273065","         47.33"
"INDIGO","EQ","11-May-2016","       1076.10","       1058.00","       1074.80","       1050.70","       1057.50","       1060.75","       1063.47","     287334","           305570806.75","       8653","      82168","         28.60"
"INDIGO","EQ","12-May-2016","       1060.75","       1065.00","       1065.10","       1040.00","       1043.70","       1045.00","       1050.25","     270503","           284096625.45","       9070","      90715","         33.54"
"INDIGO","EQ","13-May-2016","       1045.00","       1043.00","       1056.30","       1035.10","       1037.15","       1042.60","       1046.56","     275624","           288457025.35","       8307","     102858","         37.32"
"INDIGO","EQ","16-May-2016","       1042.60","       1044.00","       1048.75","       1022.05","       1031.50","       1030.50","       1032.53","     331833","           342629075.75","       9177","     112002","         33.75"
"INDIGO","EQ","17-May-2016","       1030.50","       1041.00","       1060.00","       1033.60","       1050.00","       1049.95","       1050.46","     650530","           683357955.65","      17398","     315240","         48.46"
"INDIGO","EQ","18-May-2016","       1049.95","       1045.45","       1045.45","       1020.00","       1021.95","       1025.60","       1029.85","     312255","           321574703.95","      13478","     117333","         37.58"
"INDIGO","EQ","19-May-2016","       1025.60","       1030.00","       1035.45","       1004.00","       1009.00","       1008.40","       1019.95","     240274","           245067085.05","       7922","      87844","         36.56"
"INDIGO","EQ","20-May-2016","       1008.40","       1010.00","       1012.50","        956.00","        964.00","        962.50","        976.73","     404476","           395063800.95","      12493","     164226","         40.60"
"INDIGO","EQ","23-May-2016","        962.50","        974.00","        997.85","        964.15","        992.10","        992.20","        983.71","     372105","           366044149.65","      19885","     121029","         32.53"
"INDIGO","EQ","24-May-2016","        992.20","        991.00","        996.20","        975.95","        977.95","        980.30","        985.87","     281858","           277874772.00","      10938","      87425","         31.02"
"INDIGO","EQ","25-May-2016","        980.30","        989.00","        994.50","        970.00","        985.50","        985.30","        983.68","     398977","           392465878.80","       8915","     193624","         48.53"
"INDIGO","EQ","26-May-2016","        985.30","        986.00","        998.00","        975.00","        990.00","        993.90","        990.43","     460731","           456319561.00","       9734","     301865","         65.52"
"INDIGO","EQ","27-May-2016","        993.90","        996.05","       1039.90","        996.05","       1038.95","       1030.15","       1022.59","     714190","           730321433.45","      24472","     400230","         56.04"
"INDIGO","EQ","30-May-2016","       1030.15","       1038.00","       1069.40","       1020.10","       1060.00","       1060.75","       1046.31","     494962","           517883705.90","      16913","     191904","         38.77"
"INDIGO","EQ","31-May-2016","       1060.75","       1058.00","       1069.00","       1043.00","       1063.65","       1064.30","       1056.77","     235020","           248362967.30","      11793","      79559","         33.85"
"INDIGO","EQ","01-Jun-2016","       1064.30","       1051.70","       1056.00","       1013.95","       1022.95","       1023.95","       1033.62","     407488","           421187163.55","      15644","     135948","         33.36"
"INDIGO","EQ","02-Jun-2016","       1023.95","       1019.00","       1034.00","       1005.50","       1008.00","       1012.95","       1018.74","     173993","           177253777.55","       6510","      52835","         30.37"
"INDIGO","EQ","03-Jun-2016","       1012.95","       1016.90","       1018.60","        990.10","        994.00","        992.70","       1002.55","     190957","           191444209.50","       9105","      66769","         34.97"
"INDIGO","EQ","06-Jun-2016","        992.70","        994.00","       1029.00","        991.25","       1016.95","       1019.80","       1017.23","     285232","           290145646.95","      10626","      79669","         27.93"
"INDIGO","EQ","07-Jun-2016","       1019.80","       1023.00","       1023.00","        998.15","       1008.00","       1007.05","       1007.53","     160922","           162133223.50","       6542","      46473","         28.88"
"INDIGO","EQ","08-Jun-2016","       1007.05","       1005.00","       1008.00","        990.10","        991.50","        992.50","        996.51","     220461","           219691757.65","       7197","      93439","         42.38"
"INDIGO","EQ","09-Jun-2016","        992.50","        990.05","       1013.20","        990.00","       1007.50","       1004.60","       1001.51","     453064","           453746397.80","      12051","     115961","         25.59"
"INDIGO","EQ","10-Jun-2016","       1004.60","       1009.90","       1017.90","        990.00","       1001.00","        998.30","       1002.94","     291713","           292571859.90","       9467","      95796","         32.84"
"INDIGO","EQ","13-Jun-2016","        998.30","        988.00","        988.00","        975.00","        981.00","        980.10","        980.68","     175622","           172229688.80","       5572","      74875","         42.63"
"INDIGO","EQ","14-Jun-2016","        980.10","        984.95","        994.95","        978.20","        989.40","        990.35","        986.69","     161763","           159610107.75","       9077","      39984","         24.72"
"INDIGO","EQ","15-Jun-2016","        990.35","        996.55","       1033.00","        995.00","       1008.00","       1011.40","       1016.49","     726978","           738968626.10","      23344","     116598","         16.04"
"INDIGO","EQ","16-Jun-2016","       1011.40","       1009.00","       1023.80","        995.00","       1011.30","       1012.80","       1010.40","     272166","           274997495.05","      12945","      93886","         34.50"
"INDIGO","EQ","17-Jun-2016","       1012.80","       1014.95","       1021.00","       1006.00","       1015.00","       1013.45","       1014.85","     151801","           154055522.00","       8322","      52904","         34.85"
"INDIGO","EQ","20-Jun-2016","       1013.45","       1009.00","       1089.00","        991.00","       1079.80","       1071.70","       1047.81","    1517137","          1589675147.10","      39405","     289306","         19.07"
"INDIGO","EQ","21-Jun-2016","       1071.70","       1084.00","       1089.85","       1033.00","       1036.05","       1039.35","       1061.38","    1038570","          1102315719.70","      34347","     381363","         36.72"
"INDIGO","EQ","22-Jun-2016","       1039.35","       1040.00","       1041.30","       1015.95","       1024.20","       1025.30","       1026.72","     364809","           374555307.30","       9980","     133490","         36.59"
"INDIGO","EQ","23-Jun-2016","       1025.30","       1029.95","       1029.95","        999.15","       1002.00","       1006.55","       1012.00","     220567","           223213956.80","       9404","      88678","         40.20"
"INDIGO","EQ","24-Jun-2016","       1006.55","        975.00","       1009.95","        961.00","       1003.00","       1004.50","        986.37","     394163","           388791289.80","      12697","      92349","         23.43"
"INDIGO","EQ","27-Jun-2016","       1004.50","       1014.50","       1024.95","       1010.25","       1017.00","       1017.65","       1018.28","     161964","           164925289.60","       5536","      42857","         26.46"
"INDIGO","EQ","28-Jun-2016","       1017.65","       1023.05","       1042.00","       1015.00","       1016.00","       1019.95","       1027.86","     265778","           273181933.25","       8250","      77341","         29.10"
"INDIGO","EQ","29-Jun-2016","       1019.95","       1019.90","       1030.00","       1012.00","       1016.65","       1018.20","       1021.70","     181521","           185460079.35","       7222","      48832","         26.90"
"INDIGO","EQ","30-Jun-2016","       1018.20","       1020.00","       1024.95","       1010.05","       1015.05","       1015.35","       1018.97","     221332","           225530453.70","       7912","     118279","         53.44"
"INDIGO","EQ","01-Jul-2016","       1015.35","       1013.00","       1025.50","       1005.05","       1009.90","       1012.40","       1013.74","     404063","           409614459.90","      14803","     151427","         37.48"
"INDIGO","EQ","04-Jul-2016","       1012.40","       1014.95","       1054.00","       1013.05","       1043.80","       1044.65","       1038.67","     389989","           405070507.90","      11903","     159383","         40.87"
"INDIGO","EQ","05-Jul-2016","       1044.65","       1048.80","       1049.90","        856.60","       1017.45","       1017.25","       1022.19","     667380","           682187765.90","      12175","     317273","         47.54"
"INDIGO","EQ","07-Jul-2016","       1017.25","       1020.00","       1033.00","       1010.00","       1011.20","       1013.00","       1019.94","     260124","           265309760.55","      10930","     146114","         56.17"
"INDIGO","EQ","08-Jul-2016","       1013.00","       1014.95","       1027.95","       1001.00","       1019.75","       1013.90","       1017.68","     300703","           306017974.85","      10239","     133609","         44.43"
"INDIGO","EQ","11-Jul-2016","       1013.90","       1025.00","       1028.55","       1003.00","       1010.95","       1008.70","       1014.18","     295623","           299814577.65","      11356","     146207","         49.46"
"INDIGO","EQ","12-Jul-2016","       1008.70","       1014.95","       1025.00","       1005.10","       1011.70","       1012.55","       1014.97","     187568","           190376439.85","       8476","      92517","         49.32"
"INDIGO","EQ","13-Jul-2016","       1012.55","       1015.30","       1024.00","        992.60","        996.00","        998.85","       1002.68","     184937","           185433274.35","       8477","      87170","         47.13"
"INDIGO","EQ","14-Jul-2016","        998.85","       1000.00","       1009.60","        985.05","        986.50","        991.70","        997.03","     200105","           199511035.85","      15294","     100155","         50.05"
"INDIGO","EQ","15-Jul-2016","        991.70","        992.00","        994.95","        965.05","        967.20","        970.30","        978.40","     259938","           254324034.25","      19290","     152252","         58.57"
"INDIGO","EQ","18-Jul-2016","        970.30","        967.00","        978.50","        941.25","        943.25","        950.30","        961.58","     491029","           472161224.65","      30253","     270391","         55.07"
"INDIGO","EQ","19-Jul-2016","        950.30","        949.70","        954.45","        938.20","        947.15","        947.10","        947.61","     182043","           172505273.70","       8747","      66067","         36.29"
"INDIGO","EQ","20-Jul-2016","        947.10","        951.00","        955.00","        930.50","        950.20","        951.40","        950.13","     199032","           189107185.15","      14989","      86635","         43.53"
"INDIGO","EQ","21-Jul-2016","        951.40","        952.00","        954.65","        942.00","        944.95","        946.55","        946.89","     115831","           109679100.15","       9145","      47378","         40.90"
"INDIGO","EQ","22-Jul-2016","        946.55","        949.00","        975.90","        943.60","        951.40","        953.95","        959.56","     324224","           311111631.25","      16958","     116528","         35.94"
"INDIGO","EQ","25-Jul-2016","        953.95","        953.00","        968.90","        946.00","        950.00","        956.50","        959.45","     307986","           295498238.45","      11929","     126937","         41.22"
"INDIGO","EQ","26-Jul-2016","        956.50","        955.00","        957.80","        939.30","        943.00","        942.50","        946.12","     415932","           393522603.10","      16644","     274721","         66.05"
"INDIGO","EQ","27-Jul-2016","        942.50","        948.40","        962.20","        934.70","        937.00","        948.50","        951.62","     919423","           874943888.80","      23834","     624483","         67.92"
"INDIGO","EQ","28-Jul-2016","        948.50","        943.70","        952.90","        936.20","        952.00","        948.90","        946.00","     363485","           343857136.05","      10672","     187034","         51.46"
"INDIGO","EQ","29-Jul-2016","        948.90","        952.00","        993.40","        950.25","        989.95","        987.80","        978.57","    1663688","          1628029984.45","      35786","    1007729","         60.57"
"INDIGO","EQ","01-Aug-2016","        987.80","        993.55","        997.70","        965.05","        965.20","        971.65","        980.03","     726829","           712310705.05","      17173","     432216","         59.47"
"INDIGO","EQ","02-Aug-2016","        971.65","        921.00","        947.40","        860.25","        864.00","        866.05","        893.60","    2626192","          2346755515.15","      70210","    1103872","         42.03"
"INDIGO","EQ","03-Aug-2016","        866.05","        869.95","        883.90","        855.05","        859.00","        862.85","        870.19","     625649","           544434175.90","      19799","     174393","         27.87"
"INDIGO","EQ","04-Aug-2016","        862.85","        864.95","        870.00","        824.00","        826.00","        827.45","        841.32","     600633","           505326694.30","      26945","     290737","         48.41"
"INDIGO","EQ","05-Aug-2016","        827.45","        829.95","        839.50","        818.00","        821.00","        821.55","        827.54","     690586","           571489159.05","      20970","     353635","         51.21"
"INDIGO","EQ","08-Aug-2016","        821.55","        824.95","        839.50","        816.10","        826.90","        827.50","        827.54","     634691","           525231369.45","      20363","     334186","         52.65"
"INDIGO","EQ","09-Aug-2016","        827.50","        827.50","        827.50","        811.00","        812.00","        812.90","        814.76","     627826","           511526322.65","      14257","     366526","         58.38"
"INDIGO","EQ","10-Aug-2016","        812.90","        815.00","        819.00","        795.00","        796.50","        800.60","        807.16","     594883","           480163386.50","      24925","     328193","         55.17"
"INDIGO","EQ","11-Aug-2016","        800.60","        803.00","        808.00","        790.10","        790.80","        793.50","        799.85","     997841","           798127018.70","      20845","     729146","         73.07"
"INDIGO","EQ","12-Aug-2016","        793.50","        795.00","        805.00","        791.00","        801.00","        800.80","        798.54","     396834","           316888230.65","      15125","     243292","         61.31"
"INDIGO","EQ","16-Aug-2016","        800.80","        805.75","        844.65","        805.75","        828.00","        826.40","        829.57","     822545","           682355011.20","      30347","     381921","         46.43"
"INDIGO","EQ","17-Aug-2016","        826.40","        843.80","        863.00","        840.25","        860.65","        858.20","        853.96","     873385","           745836557.00","      28511","     367838","         42.12"
"INDIGO","EQ","18-Aug-2016","        858.20","        862.30","        883.95","        855.00","        881.05","        880.35","        872.71","     524320","           457576878.90","      15742","     291798","         55.65"
"INDIGO","EQ","19-Aug-2016","        880.35","        881.60","        884.90","        863.00","        883.00","        880.70","        874.10","     307237","           268555937.55","      12077","     119537","         38.91"
"INDIGO","EQ","22-Aug-2016","        880.70","        881.90","        904.00","        881.90","        903.60","        901.90","        896.36","     500464","           448597291.25","      18922","     244283","         48.81"
"INDIGO","EQ","23-Aug-2016","        901.90","        906.80","        906.80","        891.00","        894.25","        895.05","        895.87","     232745","           208509705.85","      13682","     100748","         43.29"
"INDIGO","EQ","24-Aug-2016","        895.05","        898.30","        898.30","        860.05","        878.00","        878.90","        875.83","     693603","           607476990.05","      18014","     150495","         21.70"
"INDIGO","EQ","25-Aug-2016","        878.90","        880.00","        885.90","        869.00","        882.00","        881.30","        881.19","     193479","           170490841.40","       6163","      68366","         35.34"
"INDIGO","EQ","26-Aug-2016","        881.30","        875.00","        889.00","        855.00","        856.95","        856.80","        866.51","     288516","           250002907.30","      10078","     148930","         51.62"
"INDIGO","EQ","29-Aug-2016","        856.80","        860.00","        874.85","        857.00","        870.25","        869.10","        867.67","     147557","           128031341.55","       6519","      47269","         32.03"
"INDIGO","EQ","30-Aug-2016","        869.10","        870.00","        886.70","        870.00","        879.00","        880.95","        882.00","     215703","           190249106.75","      14009","      92368","         42.82"
"INDIGO","EQ","31-Aug-2016","        880.95","        884.00","        894.95","        874.00","        884.00","        882.60","        886.08","     269825","           239085330.00","      15807","     127404","         47.22"
"INDIGO","EQ","01-Sep-2016","        882.60","        893.40","        893.80","        874.00","        877.00","        877.15","        885.26","     231230","           204699290.95","       8045","      81940","         35.44"
"INDIGO","EQ","02-Sep-2016","        877.15","        881.80","        885.00","        861.10","        868.00","        870.50","        872.74","     187496","           163635892.85","       8878","      81397","         43.41"
"INDIGO","EQ","06-Sep-2016","        870.50","        875.00","        882.85","        845.00","        871.00","        868.90","        869.43","     227442","           197744622.80","       8804","     103925","         45.69"
"INDIGO","EQ","07-Sep-2016","        868.90","        872.40","        881.35","        863.00","        870.10","        871.15","        871.17","     843777","           735071930.30","      11227","     574914","         68.14"
"INDIGO","EQ","08-Sep-2016","        871.15","        873.00","        875.85","        865.00","        866.80","        867.50","        870.84","     169155","           147307755.80","       4932","      91001","         53.80"
"INDIGO","EQ","09-Sep-2016","        867.50","        869.50","        875.00","        859.75","        865.00","        863.45","        865.18","     161598","           139812145.00","       6603","      96945","         59.99"
"INDIGO","EQ","12-Sep-2016","        863.45","        845.00","        877.00","        844.00","        863.50","        864.95","        864.48","     307483","           265813703.60","       9023","     169890","         55.25"
"INDIGO","EQ","14-Sep-2016","        864.95","        869.80","        876.00","        860.00","        860.30","        861.60","        864.29","     111706","            96546907.95","       4484","      41276","         36.95"
"INDIGO","EQ","15-Sep-2016","        861.60","        862.00","        881.90","        862.00","        871.00","        869.50","        874.31","     383104","           334950020.45","       9704","     131715","         34.38"
"INDIGO","EQ","16-Sep-2016","        869.50","        877.90","        879.00","        861.00","        864.10","        866.90","        868.22","     427429","           371101762.60","      16142","     299712","         70.12"
"INDIGO","EQ","19-Sep-2016","        866.90","        874.50","        874.80","        863.00","        863.50","        864.90","        869.01","     211338","           183654543.70","       3314","     153837","         72.79"
"INDIGO","EQ","20-Sep-2016","        864.90","        868.00","        870.00","        855.00","        855.25","        858.25","        861.77","     337633","           290962027.40","       3581","     266649","         78.98"
"INDIGO","EQ","21-Sep-2016","        858.25","        861.40","        890.00","        860.15","        884.50","        883.55","        878.13","     752921","           661165176.70","      17215","     382616","         50.82"
"INDIGO","EQ","22-Sep-2016","        883.55","        891.10","        908.05","        884.00","        890.00","        893.05","        896.26","     609052","           545871177.55","      28248","     293928","         48.26"
"INDIGO","EQ","23-Sep-2016","        893.05","        896.60","        936.75","        896.60","        920.50","        921.35","        920.88","    1278411","          1177259118.90","      56482","     633770","         49.57"
"INDIGO","EQ","26-Sep-2016","        921.35","        923.70","        950.00","        922.10","        938.20","        938.95","        940.43","     739667","           695608474.30","      33419","     405080","         54.77"
"INDIGO","EQ","27-Sep-2016","        938.95","        943.80","        944.70","        917.20","        925.00","        924.60","        925.34","     414999","           384015342.35","      16485","     287598","         69.30"
"INDIGO","EQ","28-Sep-2016","        924.60","        925.00","        929.00","        915.00","        924.50","        920.90","        922.52","     231570","           213627682.30","      12132","     116210","         50.18"
"INDIGO","EQ","29-Sep-2016","        920.90","        919.30","        927.75","        890.00","        908.00","        903.65","        912.46","     643986","           587612107.20","      22857","     396799","         61.62"
"INDIGO","EQ","30-Sep-2016","        903.65","        900.00","        920.70","        893.00","        918.15","        915.70","        903.08","     345526","           312038101.35","      16847","     249691","         72.26"
"INDIGO","EQ","03-Oct-2016","        915.70","        927.00","        977.80","        916.45","        945.30","        944.85","        949.91","     331612","           315001270.30","      11088","     124616","         37.58"
"INDIGO","EQ","04-Oct-2016","        944.85","        951.80","        977.00","        947.00","        949.90","        950.80","        960.31","     297524","           285716110.90","      11041","     149148","         50.13"
"INDIGO","EQ","05-Oct-2016","        950.80","        954.00","        961.95","        940.05","        949.00","        949.90","        950.19","     263697","           250561832.20","       8165","     182184","         69.09"
"INDIGO","EQ","06-Oct-2016","        949.90","        954.95","        954.95","        934.05","        938.00","        937.05","        937.70","     155920","           146205644.85","       5878","      86863","         55.71"
"INDIGO","EQ","07-Oct-2016","        937.05","        938.00","        955.00","        930.00","        950.00","        949.90","        947.89","     322078","           305295473.80","      10304","     212292","         65.91"
"INDIGO","EQ","10-Oct-2016","        949.90","        955.80","        955.80","        933.10","        933.10","        936.75","        940.60","      68172","            64122717.60","       2941","      31069","         45.57"
"INDIGO","EQ","13-Oct-2016","        936.75","        931.90","        945.00","        927.00","        931.00","        935.75","        935.11","     133492","           124830137.65","       6942","      83510","         62.56"
"INDIGO","EQ","14-Oct-2016","        935.75","        934.00","        952.80","        924.85","        931.20","        934.40","        934.31","     275397","           257306492.55","       8276","     154198","         55.99"
"INDIGO","EQ","17-Oct-2016","        934.40","        934.10","        940.00","        928.15","        939.00","        935.15","        933.52","      64121","            59858441.15","       4209","      29542","         46.07"
"INDIGO","EQ","18-Oct-2016","        935.15","        931.05","        944.40","        930.00","        937.00","        938.20","        938.68","      94996","            89170704.75","       4645","      53442","         56.26"
"INDIGO","EQ","19-Oct-2016","        938.20","        940.00","        957.00","        940.00","        945.00","        948.15","        950.43","     234827","           223187559.80","       5057","     176167","         75.02"
"INDIGO","EQ","20-Oct-2016","        948.15","        954.70","        954.70","        933.35","        934.95","        937.95","        941.79","     297214","           279913389.45","       7574","     253989","         85.46"
"INDIGO","EQ","21-Oct-2016","        937.95","        939.80","        945.00","        930.00","        933.00","        936.20","        938.61","      90044","            84516360.65","       5765","      42363","         47.05"
"INDIGO","EQ","24-Oct-2016","        936.20","        938.40","        940.70","        925.00","        935.00","        931.95","        933.43","      49344","            46058929.80","       2574","      20501","         41.55"
"INDIGO","EQ","25-Oct-2016","        931.95","        932.00","        940.00","        923.00","        926.00","        925.50","        929.57","      72409","            67309471.30","       2853","      46934","         64.82"
"INDIGO","EQ","26-Oct-2016","        925.50","        925.00","        946.90","        924.55","        930.00","        931.60","        940.73","     255141","           240018426.80","       6415","     171451","         67.20"
"INDIGO","EQ","27-Oct-2016","        931.60","        928.00","        940.00","        920.00","        938.65","        937.75","        933.33","     149043","           139105705.80","       4935","      82431","         55.31"
"INDIGO","EQ","28-Oct-2016","        937.75","        941.80","        941.80","        925.00","        930.40","        930.70","        934.93","      86552","            80920261.70","       3425","      39631","         45.79"
"INDIGO","EQ","30-Oct-2016","        930.70","        931.00","        944.70","        930.00","        940.70","        938.35","        937.10","      39122","            36661201.05","       1102","      21563","         55.12"
"INDIGO","EQ","01-Nov-2016","        938.35","        945.00","        956.90","        936.20","        939.00","        940.20","        944.36","     187299","           176877342.15","       8610","      70140","         37.45"
"INDIGO","EQ","02-Nov-2016","        940.20","        934.00","        940.90","        926.90","        939.90","        935.15","        934.37","      57202","            53447841.90","       2417","      26596","         46.49"
"INDIGO","EQ","03-Nov-2016","        935.15","        937.00","        940.90","        926.90","        932.05","        933.00","        937.18","      80091","            75059718.85","       4310","      56890","         71.03"
"INDIGO","EQ","04-Nov-2016","        933.00","        933.55","        934.95","        908.15","        920.10","        919.75","        917.54","     574491","           527116468.80","      13006","     527593","         91.84"
"INDIGO","EQ","07-Nov-2016","        919.75","        925.40","        934.85","        923.20","        925.15","        925.25","        925.95","      68152","            63105363.60","       5338","      54617","         80.14"
"INDIGO","EQ","08-Nov-2016","        925.25","        931.90","        945.00","        921.00","        921.00","        927.05","        930.88","     143738","           133802866.10","       6989","      74222","         51.64"
"INDIGO","EQ","09-Nov-2016","        927.05","        865.00","        965.95","        806.55","        938.00","        948.60","        892.75","    1030494","           919977444.50","      23103","     717599","         69.64"
"INDIGO","EQ","10-Nov-2016","        948.60","        950.00","        950.00","        935.00","        937.90","        936.65","        940.87","     188719","           177560778.60","       6291","     126273","         66.91"
"INDIGO","EQ","11-Nov-2016","        936.65","        939.80","        939.80","        905.05","        923.00","        915.25","        918.35","     487903","           448066937.95","      12488","     410419","         84.12"
"INDIGO","EQ","15-Nov-2016","        915.25","        908.00","        920.00","        870.00","        883.00","        883.60","        889.01","     277705","           246881809.45","      11406","     218380","         78.64"
"INDIGO","EQ","16-Nov-2016","        883.60","        888.00","        892.85","        825.05","        834.00","        833.40","        853.55","     212094","           181032011.15","       9559","     128099","         60.40"
"INDIGO","EQ","17-Nov-2016","        833.40","        838.00","        869.00","        833.95","        862.00","        860.20","        849.30","     673829","           572285626.25","      12284","     627248","         93.09"
"INDIGO","EQ","18-Nov-2016","        860.20","        866.80","        866.80","        839.00","        841.80","        848.90","        849.49","     324405","           275577543.75","       4155","     297417","         91.68"
"INDIGO","EQ","21-Nov-2016","        848.90","        848.50","        858.95","        841.00","        854.90","        850.70","        849.85","     174629","           148408895.05","      16957","     127217","         72.85"
"INDIGO","EQ","22-Nov-2016","        850.70","        850.90","        865.00","        845.00","        860.00","        858.70","        858.98","     244793","           210272030.90","       9639","     167861","         68.57"
"INDIGO","EQ","23-Nov-2016","        858.70","        870.00","        872.00","        850.50","        871.00","        869.50","        862.57","     119334","           102934152.65","       8362","      55717","         46.69"
"INDIGO","EQ","24-Nov-2016","        869.50","        852.15","        870.20","        852.15","        868.50","        867.30","        864.37","     173590","           150045412.70","       2618","     145164","         83.62"
"INDIGO","EQ","25-Nov-2016","        867.30","        870.00","        876.00","        851.35","        872.00","        870.15","        865.93","     271148","           234795609.10","      14805","     195997","         72.28"
"INDIGO","EQ","28-Nov-2016","        870.15","        861.15","        927.90","        861.15","        886.05","        888.10","        901.56","     348572","           314259933.10","      14334","     115445","         33.12"
"INDIGO","EQ","29-Nov-2016","        888.10","        888.50","        890.00","        865.55","        872.00","        874.55","        879.14","     157449","           138419719.55","       8851","     104641","         66.46"
"INDIGO","EQ","30-Nov-2016","        874.55","        877.70","        885.75","        855.00","        859.00","        859.80","        869.72","     174464","           151735314.20","       6942","      96198","         55.14"
"INDIGO","EQ","01-Dec-2016","        859.80","        855.00","        859.95","        835.00","        840.00","        838.55","        843.06","     230524","           194346385.45","      13078","     159676","         69.27"
"INDIGO","EQ","02-Dec-2016","        838.55","        837.00","        850.00","        830.00","        848.50","        843.25","        844.54","     165801","           140024901.35","       8019","     110346","         66.55"
"INDIGO","EQ","05-Dec-2016","        843.25","        844.00","        854.00","        842.00","        851.00","        849.65","        849.00","     198630","           168637293.85","       8157","     153250","         77.15"
"INDIGO","EQ","06-Dec-2016","        849.65","        852.10","        854.85","        845.10","        850.00","        849.25","        849.89","     144450","           122765981.70","       7755","     111386","         77.11"
"INDIGO","EQ","07-Dec-2016","        849.25","        855.40","        855.40","        845.65","        849.00","        849.30","        850.04","     176568","           150089086.30","       6972","     157989","         89.48"
"INDIGO","EQ","08-Dec-2016","        849.30","        851.60","        854.20","        846.10","        850.00","        851.15","        850.18","      84086","            71488376.60","       5122","      62937","         74.85"
"INDIGO","EQ","09-Dec-2016","        851.15","        860.00","        860.00","        845.00","        849.00","        847.60","        849.77","      86005","            73084655.40","       3838","      62992","         73.24"
"INDIGO","EQ","12-Dec-2016","        847.60","        842.10","        846.85","        825.00","        827.00","        828.00","        834.31","      65535","            54676228.65","       2757","      37225","         56.80"
"INDIGO","EQ","13-Dec-2016","        828.00","        828.70","        832.00","        811.00","        815.50","        816.25","        818.32","     105529","            86356895.40","       4866","      59305","         56.20"
"INDIGO","EQ","14-Dec-2016","        816.25","        815.00","        825.00","        815.00","        815.00","        817.80","        820.14","     160724","           131816654.00","       7564","     126457","         78.68"
"INDIGO","EQ","15-Dec-2016","        817.80","        818.00","        834.00","        816.10","        833.00","        829.55","        828.13","      54479","            45115875.15","       3071","      29024","         53.28"
"INDIGO","EQ","16-Dec-2016","        829.55","        835.15","        837.05","        827.00","        835.00","        830.30","        830.61","      87150","            72387962.50","       4030","      72443","         83.12"
"INDIGO","EQ","19-Dec-2016","        830.30","        830.35","        835.95","        820.00","        835.00","        832.80","        830.79","      43458","            36104342.05","       1910","      18792","         43.24"
"INDIGO","EQ","20-Dec-2016","        832.80","        826.25","        838.00","        826.25","        832.50","        833.15","        833.10","      76823","            64001447.95","       2780","      51377","         66.88"
"INDIGO","EQ","21-Dec-2016","        833.15","        836.95","        837.90","        826.70","        830.00","        832.35","        832.07","     106542","            88650023.30","       2727","      90971","         85.39"
"INDIGO","EQ","22-Dec-2016","        832.35","        830.00","        834.00","        826.05","        828.50","        828.25","        828.95","      43927","            36413107.10","       2663","      32411","         73.78"
"INDIGO","EQ","23-Dec-2016","        828.25","        828.70","        830.70","        822.55","        825.95","        825.05","        826.86","      75682","            62578574.05","       2546","      60808","         80.35"
"INDIGO","EQ","26-Dec-2016","        825.05","        825.45","        840.00","        820.00","        831.50","        828.60","        831.28","     322816","           268351659.85","       3953","     287932","         89.19"
"INDIGO","EQ","27-Dec-2016","        828.60","        834.70","        835.00","        825.00","        832.90","        830.25","        830.11","      36244","            30086515.05","       2285","      19671","         54.27"
"INDIGO","EQ","28-Dec-2016","        830.25","        834.80","        837.30","        825.00","        828.60","        829.80","        829.55","     157992","           131062923.15","       1994","     130948","         82.88"
"INDIGO","EQ","29-Dec-2016","        829.80","        832.15","        832.95","        811.65","        814.00","        815.55","        820.73","      78862","            64724601.10","       3371","      58597","         74.30"
"INDIGO","EQ","30-Dec-2016","        815.55","        819.80","        825.90","        815.70","        820.00","        821.45","        821.39","      70720","            58088924.65","       3283","      47065","         66.55"
"INDIGO","EQ","02-Jan-2017","        821.45","        816.70","        828.60","        812.00","        822.00","        822.35","        823.45","      81275","            66925785.45","       2274","      40833","         50.24"
"INDIGO","EQ","03-Jan-2017","        822.35","        822.00","        829.85","        814.40","        821.00","        819.85","        822.81","      72776","            59880502.75","       2902","      38998","         53.59"
"INDIGO","EQ","04-Jan-2017","        819.85","        823.00","        855.00","        820.10","        840.55","        843.40","        839.93","     202966","           170477318.25","       8675","     113635","         55.99"
"INDIGO","EQ","05-Jan-2017","        843.40","        844.00","        848.70","        836.05","        841.25","        841.85","        843.39","      92775","            78245721.00","       3932","      48007","         51.75"
"INDIGO","EQ","06-Jan-2017","        841.85","        842.30","        849.90","        836.00","        840.00","        840.80","        843.09","      79099","            66687350.20","       4332","      56998","         72.06"
